file,hs_par_ms,hs_par_rss_kb,hs_par_ok,hs_par_correct,hs_n1_ms,hs_n1_rss_kb,hs_n1_ok,hs_n1_correct,lean_ms,lean_rss_kb,lean_ok,lean_correct,ratio_n1,ratio_par
chan-yahalom-role-decl.scm,42.33974999999646,72880,True,True,30.65579199999746,14336,True,True,134.14041699999757,37888,True,True,4.375695692351014,3.168191049782032
chan-yahalom.scm,46.15129200000467,74032,True,True,42.1242919999969,14384,True,True,185.17924999999735,38060,True,True,4.396020471988253,4.012439131714419
commitment.scm,19.860583000003373,72720,True,True,17.996916999997836,14336,True,True,68.71662500000042,37944,True,True,3.818244258169812,3.459950042754976
comp_test.scm,100.89662499999719,73872,True,True,94.99016699999885,15520,True,True,287.5481250000007,41144,True,True,3.027135692897605,2.849928082331879
completeness-test.scm,32.027124999999046,72864,True,True,20.27133400000025,14320,True,True,73.33941599999605,37224,True,True,3.61788799888528,2.289915688654484
crushing.scm,43.49904200000054,72720,True,True,30.65595800000409,14416,True,True,160.95687500000366,40576,True,True,5.250427176341454,3.700239536309826
dass_simple.scm,20.310207999997942,72752,True,True,20.3995840000033,14336,True,True,67.88512499999655,37436,True,True,3.32777006629084,3.3424140707964893
denning-sacco.scm,32.8856250000058,73904,True,True,43.187707999997826,14352,True,True,125.83533399999425,38180,True,True,2.9136840047172816,3.8264540813796923
deorig_contract.scm,18.130375000005472,72368,True,True,20.03083299999986,14064,True,True,56.22624999999459,37012,True,True,2.8069851114027555,3.1012182594114917
deorig_mesg.scm,18.569917000000657,72352,True,True,17.718084000001966,14064,True,True,56.20783299999488,36836,True,True,3.17234261898683,3.0268219831027188
deorig_simple.scm,18.675833000003195,72352,True,True,19.69400000000121,14000,True,True,55.871083999996074,36860,True,True,2.8369596831518553,2.991624737701741
dev-subatomic-open-closed.scm,613.3504589999959,74384,True,True,620.452666999995,15552,True,True,1731.4516249999983,43816,True,True,2.790626452412384,2.8229401308722424
devlocn.scm,409.83533299999664,76192,True,True,429.9884590000005,17456,True,True,1167.9354580000022,40500,True,True,2.7162018736879654,2.8497676114226387
dh-ca_hack.scm,362.2649170000045,80208,True,True,1708.5015000000042,19696,True,True,10449.951207999995,90512,True,True,6.116442512927246,28.846158481307935
dh_encrypt_hack.scm,31.141042000001562,72864,True,True,20.342959000004157,14304,True,True,70.21737499999858,37648,True,True,3.4516795221375727,2.2548177739201876
dh_group_sig.scm,56.42166699999507,75072,True,True,67.53004200000134,15456,True,True,229.29774999998642,38724,True,True,3.3954924831822533,4.064001689280228
dh_group_sig_auth_failure.scm,33.480167000007555,72768,True,True,30.052959000002488,14368,True,True,108.21866700000271,38156,True,True,3.600932174432266,3.2323216010236235
dh_mim_hack.scm,20.05925000000275,72592,True,True,19.762749999998164,14304,True,True,87.82983400000433,39700,True,True,4.444211154824733,4.378520333511586
dhnsl_hack.scm,33.04508300000464,72880,True,True,30.527124999991884,14464,True,True,116.03191599999718,37840,True,True,3.800944766335776,3.511321669247461
dhstatic-state.scm,1898.6050419999997,76128,True,True,1992.0677080000075,16544,True,True,8621.345665999996,48464,True,True,4.327837669059773,4.5408842151384095
disclosure.scm,21.908875000008265,72320,True,True,20.153499999992164,13984,True,True,54.76295799999775,36940,True,True,2.717292678691991,2.499578732361981
doorsep.scm,20.539166999995473,72384,True,True,20.06133400000465,14096,True,True,57.57733300001178,37516,True,True,2.8700650215981867,2.803294456879603
doorsep2invk.scm,20.11749999999779,72544,True,True,19.970584000006397,14016,True,True,57.921958000008544,37328,True,True,2.900363755010369,2.879182701628677
encsig.scm,32.95308299999533,72688,True,True,31.916041000002338,14384,True,True,110.11420799999883,38188,True,True,3.4501211475442948,3.3415449474033863
envelope.scm,869.0317500000049,75296,True,True,1013.411082999994,16672,True,True,12676.35912499999,104968,True,True,12.5086051826809,14.58676178977341
epmo-hash.scm,66.13687499999799,73824,True,True,69.17933400001175,14320,True,True,296.57291600000235,39600,True,True,4.287016061761334,4.484229350116881
epmo-key-hash.scm,67.69345899999735,72784,True,True,66.0850839999938,14384,True,True,297.3378340000039,39792,True,True,4.499318393845604,4.392416023533611
epmo.scm,78.96949999999947,73760,True,True,82.80929200000742,14384,True,True,315.44470900000476,39916,True,True,3.8092912206033174,3.994513185470427
epmo_acctnum-key-hash.scm,80.8825000000013,73888,True,True,82.3361660000046,14352,True,True,500.89924999998914,41912,True,True,6.083587253746564,6.192924921954454
expand.scm,20.67012499999521,70240,True,True,19.860707999995952,12048,True,True,53.21654099999762,33244,True,True,2.6794886164183302,2.5745630952889713
facts.scm,20.493625000000293,72784,True,True,20.200791999997136,14432,True,True,64.79733300000134,37704,True,True,3.207662996580061,3.1618287638229168
factvar.scm,20.048834000007787,72288,True,True,20.373250000005783,14016,True,True,56.03999999999587,36640,True,True,2.750665701347599,2.7951750211495643
ffgg.scm,33.128040999997665,72656,True,True,31.88483300000655,14320,True,True,144.88358399999868,38708,True,True,4.543965590159086,4.373442546753938
fluffy_draft03_gske.scm,31.01870899999426,72912,True,True,30.76174999999637,14368,True,True,110.80466699999647,37856,True,True,3.602027420416899,3.57218822356588
fragile_pruning.scm,1001.2957919999934,89408,True,True,3995.7413750000087,25840,True,True,26035.31595899999,59104,True,True,6.515766040788846,26.00162326358819
goals.scm,42.99237500001141,73792,True,True,32.27699999999345,14416,True,True,125.20616599999812,38628,True,True,3.8791141060204954,2.912287725438869
goalsvar.scm,43.57899999999404,73856,True,True,43.97895899998616,14416,True,True,125.96575000000598,38588,True,True,2.864227641223741,2.890514926914872
hashtest-key-hash.scm,20.113707999996677,72304,True,True,20.440500000006523,13888,True,True,57.300792000006595,36872,True,True,2.8032969839283925,2.8488427892070454
hashtest.scm,20.975290999984963,72128,True,True,20.19554200001039,14016,True,True,56.96649999998726,36896,True,True,2.8207462815287627,2.7158860394369784
incompleteness_example.scm,20.69524999998862,72304,True,True,20.177916999983836,13952,True,True,57.07824999998934,36884,True,True,2.8287483787367678,2.758036264361181
isoreject-corrected.scm,19.338583000006793,72368,True,True,20.767499999976735,14032,True,True,58.019792000010284,37260,True,True,2.7937783556073326,3.0002090639210692
isoreject.scm,20.321625000008225,72656,True,True,20.380666999983532,14304,True,True,62.96041599998148,37088,True,True,3.089222546054668,3.0981979049389996
kelly1.scm,32.60329200000456,72608,True,True,32.87674999998558,14336,True,True,115.30979200000502,38416,True,True,3.507335487846445,3.536753037085608
kerberos.scm,67.97645800000396,74064,True,True,129.38270799998008,14496,True,True,592.2842079999953,39908,True,True,4.577769449686325,8.713078401348314
lemmas.scm,18.30841599999644,72960,True,True,18.65979100000459,14384,True,True,69.18691699999613,37784,True,True,3.707807713386453,3.778967934747035
locn_envelope.scm,28931.576167000003,75088,True,True,27924.99891700001,15744,True,True,94972.71362499999,92672,True,True,3.4009925625165582,3.282666422209239
missing_contraction.scm,36.60275000004276,72880,True,True,19.480208000004495,14272,True,True,59.251833000018905,36816,True,True,3.041642727839725,1.6187809112689535
neq_test.scm,19.94429200004788,72400,True,True,19.000542000014775,14032,True,True,44.527667000011206,36760,True,True,2.3434945697852503,2.232602039716642
neuman-stubblebine.scm,55.77283300004865,72816,True,True,57.399124999960804,14368,True,True,185.1464159999523,39020,True,True,3.2255964877527092,3.3196523475827524
no_contraction.scm,20.02933299996812,72304,True,True,20.063124999978754,14000,True,True,43.94408299998531,36580,True,True,2.190291043894301,2.193986339937294
non_transforming.scm,32.80775000001768,72928,True,True,32.09924999998748,14352,True,True,123.07933300002105,38120,True,True,3.8343367212651094,3.7515322751470226
nonaug-prune.scm,43.41508300001351,74048,True,True,44.781833000001825,14400,True,True,177.91358300002003,40580,True,True,3.972896397519342,4.0979671281514
ns-l.scm,31.152541999972527,72736,True,True,19.52670800000078,14288,True,True,73.44991600001549,37688,True,True,3.7615104399580592,2.3577503241976294
ns-rebinding.scm,79.58179199999904,73888,True,True,68.53675000002113,14368,True,True,237.54320899996628,38832,True,True,3.465924617083434,2.984893944081696
ns.scm,33.64845799995919,72864,True,True,33.30804099999796,14352,True,True,99.24291599998014,37912,True,True,2.9795482718418125,2.9494045759868253
nsl3.scm,193.55266700000584,75040,True,True,282.4401249999937,15392,True,True,1341.742207999971,50324,True,True,4.750536801384014,6.9321814511599085
nslsk.scm,19.924375000016425,72656,True,True,19.195542000034038,14272,True,True,54.57733299999745,37004,True,True,2.8432295894484603,2.7392243420409654
open-closed-multiloc.scm,292.1551660000432,74064,True,True,270.1284169999667,15440,True,True,906.2157920000118,40664,True,True,3.3547591995851493,3.1018304567644637
open-closed-tag.scm,625.1144169999634,74112,True,True,727.0585420000089,15520,True,True,2544.259208000028,41840,True,True,3.4993869970927283,4.070069636548116
open-closed.scm,495.39587500004245,74080,True,True,467.6509999999894,15488,True,True,2031.829000000016,40904,True,True,4.3447549561533325,4.101424946261092
or.scm,33.037791999959154,73792,True,True,45.04304200003162,14352,True,True,136.11249999996744,38764,True,True,3.021831873608179,4.119903049215145
ordered.scm,19.54491600002939,72304,True,True,19.284416000004967,13952,True,True,43.70529099998066,36700,True,True,2.2663528415882235,2.236146269439835
orderedvar.scm,19.594957999970575,72368,True,True,19.022874999961914,13936,True,True,44.551250000040454,36696,True,True,2.3419830073072365,2.2736078332042027
pca.scm,56.19220800002722,74000,True,True,57.18620800001872,14272,True,True,307.69924999998466,41648,True,True,5.380654894968449,5.475834834606172
pen-non-orig-test.scm,20.260292000045865,72256,True,True,19.36095899998236,13856,True,True,44.5263750000322,36644,True,True,2.2998021430690896,2.197716350777738
pfs-via-pubkey.scm,19.589042000006884,72416,True,True,19.144374999996217,13936,True,True,48.88904099999536,37048,True,True,2.553702641115472,2.495734145650317
pkinit.scm,19.245333000014853,72176,True,True,19.085582999991857,13904,True,True,47.027417000037985,36860,True,True,2.464028319179878,2.443575125460375
preprocess.scm,19.304083999998056,72576,True,True,19.083874999978434,13952,True,True,52.083250000009684,37028,True,True,2.729175809423848,2.6980430669497153
print.scm,19.557791000011093,71920,True,True,19.072958999970524,13760,True,True,42.521917000044596,35672,True,True,2.229434719600158,2.174167675685893
prottrans.scm,19.817708999994466,72784,True,True,19.362874999956148,14336,True,True,69.65229100001125,37852,True,True,3.597208110891022,3.5146489939897037
pruning1.scm,19.58566600001177,72736,True,True,19.312375000026805,14352,True,True,52.77937500000007,37172,True,True,2.7329303102247557,2.694796030932436
puzzle_example.scm,19.63754199999812,72720,True,True,19.392333000041617,14368,True,True,56.74458300001106,37048,True,True,2.926134931773773,2.8895970279791885
reflect.scm,18.24800000002824,72720,True,True,19.420582999998715,14288,True,True,66.07420799997499,37284,True,True,3.402277264280859,3.6209013590460724
renamings.scm,19.6174170000063,72352,True,True,19.03879200000347,13936,True,True,45.62087499999734,36876,True,True,2.3962063874635025,2.325529145859656
role_uniq.scm,19.561875000022155,72880,True,True,19.166832999985672,14352,True,True,49.661749999984295,37252,True,True,2.5910253404942494,2.538700916958525
rule-node.scm,19.773708999991868,72832,True,True,19.146207999995113,14352,True,True,49.51812500002006,36808,True,True,2.5863150029516393,2.504240605545496
rule-order.scm,20.38420799999585,72112,True,True,19.058125000015025,13808,True,True,42.25620900001559,36280,True,True,2.217228032662304,2.0729875303482084
sigenc.scm,32.411374999981035,72912,True,True,31.69520800003056,14336,True,True,82.97512500001858,37964,True,True,2.6179075713886646,2.560061860999946
sorted_epmo_acctnum.scm,2445.9707919999687,99744,True,True,8834.458083000016,36064,True,True,62818.874624999975,49056,True,True,7.110665310176882,25.682593933852985
sts.scm,33.78262499995799,72944,True,True,31.234833000041817,14352,True,True,91.42758299998377,37660,True,True,2.927103308023493,2.706349284583346
sts_non_role.scm,33.86183300000312,72960,True,True,32.97820799997453,14384,True,True,91.1906659999886,37620,True,True,2.765179539168988,2.6930221408858817
sts_weakened_reflect.scm,33.78254200003994,72992,True,True,32.97204199998305,14400,True,True,88.90274999998837,37824,True,True,2.696307071307081,2.6316181298578205
subatomic-open-closed-test-genrule.scm,2641.3629170000377,75168,True,True,2596.400791999997,16736,True,True,7696.678167000016,47076,True,True,2.964364435072944,2.913904074848457
subatomic-open-closed.scm,2609.9854999999934,75216,True,True,2582.3304580000013,16768,True,True,7716.505041999994,46992,True,True,2.988194256120256,2.9565317669389404
sync_locn_envelope.scm,1748.5706249999566,75088,True,True,1710.8853750000321,15584,True,True,4327.479917000005,46028,True,True,2.5293803899632517,2.4748671029516536
targetterms1.scm,20.779875000016546,72176,True,True,20.79529200000252,13968,True,True,60.27050000000145,36920,True,True,2.898276205979418,2.900426494382351
targetterms2.scm,29.56837499999665,72896,True,True,21.237208000002283,14288,True,True,131.12354200001164,43068,True,True,6.174236368547011,4.434587358961272
targetterms6.scm,33.97216700000172,72704,True,True,31.323958999962542,14400,True,True,147.33141699997532,43288,True,True,4.703473689266146,4.336827173844043
targetterms8.scm,21.25479199997926,72224,True,True,20.38858399998844,14048,True,True,64.09341699998095,37120,True,True,3.143593346159659,3.0154807913454755
thisthat.scm,32.03475000003664,72832,True,True,32.95720800002755,14352,True,True,120.7535420000454,37940,True,True,3.663949385516651,3.7694547951804616
tickle-unique.scm,19.86983399996234,72544,True,True,19.875291999994715,14112,True,True,62.68716699997867,37720,True,True,3.154024957218004,3.1548913292429868
timestamping.scm,209.93145799997137,73872,True,True,199.96670799997673,15408,True,True,1218.063916999995,94908,True,True,6.0913335483831474,5.8021981488842
trust-anchor.scm,20.706082999993214,72016,True,True,21.45616699999664,13696,True,True,57.72087500002954,36128,True,True,2.6901764420475742,2.787628881814511
ugen-at.scm,33.42633300002262,72880,True,True,33.038250000004155,14400,True,True,124.66679099998146,38264,True,True,3.7734078227498666,3.729598188347405
ugo.scm,19.297291999976096,72112,True,True,20.38100000004306,13824,True,True,57.4647079999977,37028,True,True,2.819523477742814,2.9778638370642305
uncarried_keys.scm,21.292333000019426,73856,True,True,20.60933299998169,14320,True,True,72.24220900002365,37616,True,True,3.5053152375231083,3.392874280143831
unilateral.scm,19.351000000028762,72816,True,True,20.600416000036148,14432,True,True,67.70720799994479,37708,True,True,3.2866912978760223,3.4988996950981424
uniq-at.scm,33.6805830000344,72832,True,True,33.17204199998969,14480,True,True,107.5390410000523,38148,True,True,3.241857736707488,3.1929091310546034
uniq-gen-test.scm,20.621917000028134,72320,True,True,20.650041999999758,13952,True,True,60.485083000003215,37020,True,True,2.9290537520458275,2.93304851338121
uo.scm,20.72654099998772,72256,True,True,20.074458999999933,13856,True,True,57.12374999995973,36264,True,True,2.8455934976857864,2.75606769117884
wang-hash.scm,242.43795799998225,74960,True,True,380.22975000001225,15456,True,True,856.6278330000046,45324,True,True,2.25292164276987,3.53338990340806
wang-key-hash.scm,283.42483400001584,74960,True,True,450.29900000002954,16608,True,True,1015.7220410000036,46560,True,True,2.2556613294720553,3.583743974248731
weird.scm,21.076042000004236,72256,True,True,19.653375000018514,13888,True,True,59.44358400000738,36792,True,True,3.0245992863796363,2.820433931570047
wonthull.scm,33.75733299998274,72784,True,True,20.783374999950865,14496,True,True,98.01662500001385,40784,True,True,4.716107225137668,2.9035654268085684
wonthull2.scm,263.3143749999931,90528,True,True,1250.0476660000004,26880,True,True,148093.31670800003,4359024,True,True,118.47013576840675,562.4201743942157
wonthull3.scm,86.1851670000533,74064,True,True,94.65183399993293,15504,True,True,1043.1700830000636,84080,True,True,11.021129109878661,12.103823886532801
woolam.scm,58.588834000033785,73888,True,True,70.04091700002846,14352,True,True,363.625250000041,39516,True,True,5.191611783150886,6.206391647934678
yahalom-6.3.6.scm,80.95049999997173,74032,True,True,133.66445799999838,14496,True,True,678.0444170000237,40068,True,True,5.072735319063142,8.376037417931459
yahalom-forward.scm,142.11225000008199,75056,True,True,244.67966700001398,15552,True,True,2425.9532910000416,73364,True,True,9.914813604024985,17.070683850256696
yahalom.scm,107.38675000004605,75120,True,True,192.7125409999917,16544,True,True,2042.1947090000003,73276,True,True,10.597103324998908,19.0171944769641
yes-or-no.scm,21.754290999979276,72704,True,True,20.5204160000676,14416,True,True,61.67374999995445,37068,True,True,3.005482442449085,2.8350153999508976
